Date,AMZN,BTC,NFLX
2017-06-02,1006.72998,2545.429932,165.179993
2017-06-05,1011.340027,2870.5,165.059998
2017-06-06,1003,2691.51001,165.169998
2017-06-07,1010.070007,2798.780029,165.610001
2017-06-08,1010.27002,2811.429932,165.880005
2017-06-09,978.309998,2900.25,158.029999
2017-06-12,964.909973,2712.98999,151.440002
2017-06-13,980.789978,2467.27002,152.720001
2017-06-14,976.469971,2442.459961,152.199997
2017-06-15,964.169983,2508.580078,151.759995
2017-06-16,987.710022,2655.100098,152.380005
2017-06-19,995.169983,2754.379883,153.399994
2017-06-20,992.590027,2677.620117,152.050003
2017-06-21,1002.22998,2722.840088,155.029999
2017-06-22,1001.299988,2710.370117,154.889999
2017-06-23,1003.73999,2590.050049,158.020004
2017-06-26,993.97998,2583.75,157.5
2017-06-27,976.780029,2577.73999,151.029999
2017-06-28,990.330017,2558.370117,153.410004
2017-06-29,975.929993,2480.610107,150.089996
2017-06-30,968,2424.610107,149.410004
2017-07-03,953.659973,2617.320068,146.169998
2017-07-05,971.400024,2614.23999,147.610001
2017-07-06,965.140015,2513.879883,146.25
2017-07-07,978.76001,2564.860107,150.179993
2017-07-10,996.469971,2324.290039,152.669998
2017-07-11,994.130005,2403.090088,154.330002
2017-07-12,1006.51001,2362.439941,158.75
2017-07-13,1000.630005,2234.169922,158.210007
2017-07-14,1001.809998,1975.079956,161.119995
2017-07-17,1010.039978,2320.22998,161.699997
2017-07-18,1024.449951,2282.580078,183.600006
2017-07-19,1026.869995,2866.02002,183.860001
2017-07-20,1028.699951,2675.080078,183.600006
2017-07-21,1025.670044,2836.530029,188.539993
2017-07-24,1038.949951,2582.580078,187.910004
2017-07-25,1039.869995,2559.209961,186.970001
2017-07-26,1052.800049,2691.879883,189.080002
2017-07-27,1046,2806.75,182.679993
2017-07-28,1020.039978,2733.5,184.039993
2017-07-31,987.780029,2746.98999,181.660004
2017-08-01,996.190002,2720.530029,182.029999
2017-08-02,995.890015,2809.98999,180.740005
2017-08-03,986.919983,2878.48999,179.229996
2017-08-04,987.580017,3262.800049,180.270004
2017-08-07,992.27002,3429.379883,181.330002
2017-08-08,989.840027,3348.790039,178.360001
2017-08-09,982.01001,3425.669922,175.779999
2017-08-10,956.919983,3654.370117,169.139999
2017-08-11,967.98999,3871.620117,171.399994
2017-08-14,983.299988,4161.660156,171
2017-08-15,982.73999,4387.399902,168.5
2017-08-16,978.179993,4278.919922,169.979996
2017-08-17,960.570007,4105.370117,166.089996
2017-08-18,958.469971,4150.450195,166.539993
2017-08-21,953.289978,4089.699951,166.759995
2017-08-22,966.900024,4141.089844,169.339996
2017-08-23,958,4318.350098,169.059998
2017-08-24,952.450012,4364.410156,168.130005
2017-08-25,945.26001,4352.299805,165.949997
2017-08-28,946.02002,4597.310059,167.119995
2017-08-29,954.059998,4583.02002,168.809998
2017-08-30,967.590027,4735.109863,174.690002
2017-08-31,980.599976,4921.850098,174.710007
2017-09-01,978.25,4573.799805,174.740005
2017-09-05,965.27002,4618.709961,174.520004
2017-09-06,967.799988,4635.600098,179.25
2017-09-07,979.469971,4326.450195,179
2017-09-08,965.900024,4335.129883,176.419998
2017-09-11,977.960022,4158.919922,181.740005
2017-09-12,982.580017,3870.290039,185.149994
2017-09-13,999.599976,3243.080078,183.639999
2017-09-14,992.210022,3713.76001,182.630005
2017-09-15,986.789978,3698.919922,182.350006
2017-09-18,974.190002,3907.959961,184.619995
2017-09-19,969.859985,3882.159912,185.679993
2017-09-20,973.210022,3617.27002,185.509995
2017-09-21,964.650024,3600.830078,188.779999
2017-09-22,955.099976,3788.02002,187.350006
2017-09-25,939.789978,3892.699951,178.550003
2017-09-26,938.599976,4212.200195,179.380005
2017-09-27,950.869995,4195.649902,181.970001
2017-09-28,956.400024,4172.790039,180.699997
2017-09-29,961.349976,4360.620117,181.350006
2017-10-02,959.190002,4314.180176,177.009995
2017-10-03,957.099976,4218.660156,179.190002
2017-10-04,965.450012,4321.439941,184.449997
2017-10-05,980.849976,4371.939941,194.389999
2017-10-06,989.580017,4435.810059,198.020004
2017-10-09,990.98999,4763.359863,196.869995
2017-10-10,987.200012,4824.200195,195.080002
2017-10-11,995,5432.620117,194.949997
2017-10-12,1000.929993,5637.259766,195.860001
2017-10-13,1002.940002,5824.709961,199.490005
2017-10-16,1006.340027,5598.580078,202.679993
2017-10-17,1009.130005,5575.830078,199.479996
2017-10-18,997,5698.649902,195.539993
2017-10-19,986.609985,5993.109863,195.130005
2017-10-20,982.909973,6006.649902,194.160004
2017-10-23,966.299988,5513.080078,192.470001
2017-10-24,975.900024,5734,196.020004
2017-10-25,972.909973,5887.609863,193.770004
2017-10-26,972.429993,5764.560059,195.210007
2017-10-27,1100.949951,5726.609863,199.539993
2017-10-30,1110.849976,6124.279785,198.369995
2017-10-31,1105.280029,6451.240234,196.429993
2017-11-01,1103.680054,6737.779785,198
2017-11-02,1094.219971,7024.810059,199.320007
2017-11-03,1111.599976,7152.120117,200.009995
2017-11-06,1120.660034,6959.22998,200.130005
2017-11-07,1123.170044,7102.75,195.889999
2017-11-08,1132.880005,7444.359863,196.440002
2017-11-09,1129.130005,7129.589844,193.899994
2017-11-10,1125.349976,6565.799805,192.020004
2017-11-13,1129.170044,6522.450195,195.080002
2017-11-14,1136.839966,6597.060059,195.710007
2017-11-15,1126.689941,7283.220215,192.119995
2017-11-16,1137.290039,7853.680176,195.509995
2017-11-17,1129.880005,7699.950195,193.199997
2017-11-20,1126.310059,8244.69043,194.100006
2017-11-21,1139.48999,8099.970215,196.229996
2017-11-22,1156.160034,8234.549805,196.320007
2017-11-24,1186,8200.799805,195.75
2017-11-27,1195.829956,9733.200195,195.050003
2017-11-28,1193.599976,9906.040039,199.179993
2017-11-29,1161.27002,9837.860352,188.149994
2017-11-30,1176.75,9946.759766,187.580002
2017-12-01,1162.349976,10861.46973,186.820007
2017-12-04,1133.949951,11623.91016,184.039993
2017-12-05,1141.569946,11667.12988,184.210007
2017-12-06,1152.349976,13749.57031,185.300003
2017-12-07,1159.790039,16850.31055,185.199997
2017-12-08,1162,16047.61035,188.539993
2017-12-11,1168.920044,16732.4707,186.220001
2017-12-12,1165.079956,17083.90039,185.729996
2017-12-13,1164.130005,16286.82031,187.860001
2017-12-14,1174.26001,16467.91016,189.559998
2017-12-15,1179.140015,17604.84961,190.119995
2017-12-18,1190.579956,18972.32031,190.419998
2017-12-19,1187.380005,17523.69922,187.020004
2017-12-20,1177.619995,16461.9707,188.820007
2017-12-21,1174.76001,15632.12012,188.619995
2017-12-22,1168.359985,13664.96973,189.940002
2017-12-26,1176.76001,15756.55957,187.759995
2017-12-27,1182.26001,15416.63965,186.240005
2017-12-28,1186.099976,14398.7002,192.710007
2017-12-29,1169.469971,14392.57031,191.960007
2018-01-02,1189.01001,14754.12988,201.070007
2018-01-03,1204.199951,15156.62012,205.050003
2018-01-04,1209.589966,15180.08008,205.630005
2018-01-05,1229.140015,16954.7793,209.990005
2018-01-08,1246.869995,14976.16992,212.050003
2018-01-09,1252.699951,14468.5,209.309998
2018-01-10,1254.329956,14919.49023,212.520004
2018-01-11,1276.680054,13308.05957,217.240005
2018-01-12,1305.199951,13841.19043,221.229996
2018-01-16,1304.859985,11282.49023,221.529999
2018-01-17,1295,11162.7002,217.5
2018-01-18,1293.319946,11175.51953,220.330002
2018-01-19,1294.579956,11521.75977,220.460007
2018-01-22,1327.310059,10814.51953,227.580002
2018-01-23,1362.540039,10858.23047,250.289993
2018-01-24,1357.51001,11429.01953,261.299988
2018-01-25,1377.949951,11175.87012,269.700012
2018-01-26,1402.050049,11104.2002,274.600006
2018-01-29,1417.680054,11233.9502,284.589996
2018-01-30,1437.819946,10107.25977,278.799988
2018-01-31,1450.890015,10226.86035,270.299988
2018-02-01,1390,9114.719727,265.070007
2018-02-02,1429.949951,8870.820313,267.429993
2018-02-05,1390,6937.080078,254.259995
2018-02-06,1442.839966,7701.25,265.720001
2018-02-07,1416.780029,7592.720215,264.559998
2018-02-08,1350.5,8260.69043,250.100006
2018-02-09,1339.599976,8696.830078,249.470001
2018-02-12,1386.22998,8911.269531,257.950012
2018-02-13,1414.51001,8544.69043,258.269989
2018-02-14,1451.050049,9485.639648,266
2018-02-15,1461.76001,10033.75,280.269989
2018-02-16,1448.689941,10188.73047,278.519989
2018-02-20,1468.349976,11256.42969,278.549988
2018-02-21,1482.920044,10481.66016,281.040009
2018-02-22,1485.339966,9847.959961,278.140015
2018-02-23,1500,10175.50977,285.929993
2018-02-26,1521.949951,10326.5,294.160004
2018-02-27,1511.97998,10594.75977,290.609985
2018-02-28,1512.449951,10334.44043,291.380005
2018-03-01,1493.449951,10929.37012,290.390015
2018-03-02,1500.25,11043.12012,301.049988
2018-03-05,1523.609985,11440.73047,315
2018-03-06,1537.640015,10735.4502,325.220001
2018-03-07,1545,9928.55957,321.160004
2018-03-08,1551.859985,9316.719727,317
2018-03-09,1578.890015,9252.759766,331.440002
2018-03-12,1598.390015,9142.150391,321.299988
2018-03-13,1588.180054,9160.120117,315.880005
2018-03-14,1591,8217.700195,321.549988
2018-03-15,1582.319946,8268.410156,321.089996
2018-03-16,1571.680054,8283.230469,318.450012
2018-03-19,1544.930054,8623.139648,313.480011
2018-03-20,1586.51001,8920.709961,317.5
2018-03-21,1581.859985,8911.349609,316.480011
2018-03-22,1544.920044,8724.980469,306.700012
2018-03-23,1495.560059,8934.799805,300.940002
2018-03-26,1555.859985,7808.47998,320.350006
2018-03-27,1497.050049,7959.779785,300.690002
2018-03-28,1431.420044,7106.620117,285.769989
2018-03-29,1447.339966,6853.759766,295.350006
2018-04-02,1371.98999,7434.299805,280.290009
2018-04-03,1392.050049,6815.5,283.670013
2018-04-04,1410.569946,6790.450195,288.940002
2018-04-05,1451.75,6634.859863,293.970001
2018-04-06,1405.22998,6917.200195,288.850006
2018-04-09,1406.079956,6871.069824,289.929993
2018-04-10,1436.219971,6977.129883,298.070007
2018-04-11,1427.050049,7927.72998,303.670013
2018-04-12,1448.5,7899.109863,309.25
2018-04-13,1430.790039,8022.509766,311.649994
2018-04-16,1441.5,7921.629883,307.779999
2018-04-17,1503.829956,8189.959961,336.059998
2018-04-18,1527.839966,8301.820313,334.519989
2018-04-19,1556.910034,8877.080078,332.700012
2018-04-20,1527.48999,8935.719727,327.769989
2018-04-23,1517.859985,9655.769531,318.690002
2018-04-24,1460.089966,8873.620117,307.019989
2018-04-25,1460.170044,9282.120117,305.76001
2018-04-26,1517.959961,8938.469727,313.980011
2018-04-27,1572.619995,9351.469727,311.76001
2018-04-30,1566.130005,9077.280273,312.459991
2018-05-01,1582.26001,9232.19043,313.299988
2018-05-02,1569.680054,9745.040039,313.359985
2018-05-03,1572.079956,9699.610352,311.690002
2018-05-04,1580.949951,9845.900391,320.089996
2018-05-07,1600.140015,9196.129883,326.26001
2018-05-08,1592.390015,9321.160156,326.890015
2018-05-09,1608,9032.219727,330.299988
2018-05-10,1609.079956,8421,329.600006
2018-05-11,1602.910034,8486.669922,326.459991
2018-05-14,1601.540039,8480.160156,328.529999
2018-05-15,1576.119995,8344.780273,326.130005
2018-05-16,1587.280029,8071.040039,328.190002
2018-05-17,1581.76001,8247.910156,325.220001
2018-05-18,1574.369995,8249.240234,324.179993
2018-05-21,1585.459961,7992.75,331.820007
2018-05-22,1581.400024,7505.77002,331.619995
2018-05-23,1601.859985,7584.740234,344.720001
2018-05-24,1603.069946,7475.359863,349.290009
2018-05-25,1610.150024,7355.060059,351.290009
2018-05-29,1612.869995,7393.02002,349.730011
2018-05-30,1624.890015,7502.149902,353.540009
2018-05-31,1629.619995,7530.549805,351.600006
2018-06-01,1641.540039,7643.259766,359.929993
2018-06-04,1665.27002,7629.399902,361.809998
2018-06-05,1696.349976,7661.790039,365.799988
2018-06-06,1695.75,7700.109863,367.450012
2018-06-07,1689.300049,7627.52002,361.399994
2018-06-08,1683.98999,7513.689941,360.570007
2018-06-11,1689.119995,6556.939941,361.450012
2018-06-12,1698.75,6310.430176,363.829987
2018-06-13,1704.859985,6643.259766,379.929993
2018-06-14,1723.859985,6396.709961,392.869995
2018-06-15,1715.969971,6503.100098,391.980011
2018-06-18,1723.790039,6741.279785,390.399994
2018-06-19,1734.780029,6761.27002,404.980011
2018-06-20,1750.079956,6720.640137,416.76001
2018-06-21,1730.219971,6051.470215,415.440002
2018-06-22,1715.670044,6166.540039,411.089996
2018-06-25,1663.150024,6088.390137,384.480011
2018-06-26,1691.089966,6141.569824,399.390015
2018-06-27,1660.51001,5871.279785,390.390015
2018-06-28,1701.449951,6203.799805,395.420013
2018-06-29,1699.800049,6385.379883,391.429993
2018-07-02,1713.780029,6509.580078,398.179993
2018-07-03,1693.959961,6590.060059,390.519989
2018-07-05,1699.72998,6602.02002,398.390015
2018-07-06,1710.630005,6758.080078,408.25
2018-07-09,1739.02002,6306.850098,418.970001
2018-07-10,1743.069946,6394.359863,415.630005
2018-07-11,1755,6253.600098,418.649994
2018-07-12,1796.619995,6229.830078,413.5
2018-07-13,1813.030029,6268.75,395.799988
2018-07-16,1822.48999,7326.700195,400.480011
2018-07-17,1843.930054,7383.390137,379.480011
2018-07-18,1842.920044,7477.5,375.130005
2018-07-19,1812.969971,7333.930176,364.230011
2018-07-20,1813.699951,7405.399902,361.049988
2018-07-23,1802,8395.820313,362.660004
2018-07-24,1829.23999,8170.22998,357.320007
2018-07-25,1863.609985,7937.25,362.869995
2018-07-26,1808,8182.890137,363.089996
2018-07-27,1817.27002,8230.870117,355.209991
2018-07-30,1779.219971,7735.299805,334.959991
2018-07-31,1777.439941,7610.899902,337.450012
2018-08-01,1797.170044,7542.339844,338.380005
2018-08-02,1834.329956,7417.600098,344.5
2018-08-03,1823.290039,7017.890137,343.089996
2018-08-06,1847.75,6723.209961,350.920013
2018-08-07,1862.47998,6285.02002,351.829987
2018-08-08,1886.52002,6543.240234,347.609985
2018-08-09,1898.52002,6153.410156,349.359985
2018-08-10,1886.300049,6242.540039,345.869995
2018-08-13,1896.199951,6199.600098,341.309998
2018-08-14,1919.650024,6274.220215,337.48999
2018-08-15,1882.619995,6323.810059,326.399994
2018-08-16,1886.52002,6591.160156,322.440002
2018-08-17,1882.219971,6405.709961,316.779999
2018-08-20,1876.709961,6491.109863,327.730011
2018-08-21,1883.420044,6366.129883,338.019989
2018-08-22,1904.900024,6538.950195,344.440002
2018-08-23,1902.900024,6708.959961,339.170013
2018-08-24,1905.390015,6749.560059,358.820007
2018-08-27,1927.680054,7091.379883,364.579987
2018-08-28,1932.819946,7052,368.48999
2018-08-29,1998.099976,6998.759766,368.040009
2018-08-30,2002.380005,7026.959961,370.980011
2018-08-31,2012.709961,7203.459961,367.679993
2018-09-04,2039.51001,6705.029785,363.600006
2018-09-05,1994.819946,6515.419922,341.179993
2018-09-06,1958.310059,6411.779785,346.459991
2018-09-07,1952.069946,6200.160156,348.679993
2018-09-10,1939.01001,6295.540039,348.410004
2018-09-11,1987.150024,6337.109863,355.929993
2018-09-12,1990,6492,369.950012
2018-09-13,1989.869995,6486.009766,368.149994
2018-09-14,1970.189941,6522.080078,364.559998
2018-09-17,1908.030029,6346.439941,350.350006
2018-09-18,1941.050049,6398.799805,367.649994
2018-09-19,1926.420044,6505.899902,366.959991
2018-09-20,1944.300049,6762.060059,365.359985
2018-09-21,1915.01001,6716.600098,361.190002
2018-09-24,1934.359985,6437.740234,369.609985
2018-09-25,1974.550049,6462.600098,369.429993
2018-09-26,1974.849976,6686.129883,377.880005
2018-09-27,2012.97998,6635.379883,380.709991
2018-09-28,2003,6603.75,374.130005
2018-10-01,2004.359985,6525.470215,381.429993
2018-10-02,1971.310059,6492.259766,377.140015
2018-10-03,1952.76001,6579.790039,377.049988
2018-10-04,1909.420044,6632.870117,363.649994
2018-10-05,1889.650024,6589.939941,351.350006
2018-10-08,1864.420044,6631.790039,349.100006
2018-10-09,1870.319946,6581.069824,355.709991
2018-10-10,1755.25,6209.470215,325.890015
2018-10-11,1719.359985,6250.850098,321.100006
2018-10-12,1788.609985,6267.27002,339.559998
2018-10-15,1760.949951,6583.049805,333.130005
2018-10-16,1819.959961,6574.52002,346.399994
2018-10-17,1831.72998,6488.720215,364.700012
2018-10-18,1770.719971,6469.279785,346.709991
2018-10-19,1764.030029,6490.560059,332.670013
2018-10-22,1789.300049,6470.220215,329.540009
2018-10-23,1768.699951,6476.25,333.160004
2018-10-24,1664.199951,6462.77002,301.829987
2018-10-25,1782.170044,6457.209961,312.869995
2018-10-26,1642.810059,6470.169922,299.829987
2018-10-29,1538.880005,6313.910156,284.839996
2018-10-30,1530.420044,6309.109863,285.809998
2018-10-31,1598.01001,6342.609863,301.779999
2018-11-01,1665.530029,6381.299805,317.380005
2018-11-02,1665.530029,6394.660156,309.100006
2018-11-05,1627.800049,6433.740234,315.440002
2018-11-06,1642.810059,6479.720215,310.839996
2018-11-07,1755.48999,6529.680176,327.5
2018-11-08,1754.910034,6446.060059,317.920013
2018-11-09,1712.430054,6377.990234,303.470001
2018-11-12,1636.849976,6375.080078,294.070007
2018-11-13,1631.170044,6339.169922,294.399994
2018-11-14,1599.01001,5741.470215,286.730011
2018-11-15,1619.439941,5647.5,290.059998
2018-11-16,1593.410034,5586.27002,286.209991
2018-11-19,1512.290039,4809.620117,270.600006
2018-11-20,1495.459961,4441.810059,266.980011
2018-11-21,1516.72998,4593.040039,262.130005
2018-11-23,1502.060059,4343.419922,258.820007
2018-11-26,1581.329956,3784.590088,261.429993
2018-11-27,1581.420044,3822.98999,266.630005
2018-11-28,1677.75,4263.549805,282.649994
2018-11-29,1673.569946,4286.689941,288.75
2018-11-30,1690.170044,4009.669922,286.130005
2018-12-03,1772.359985,3871.409912,290.299988
2018-12-04,1668.400024,3948.439941,275.329987
2018-12-06,1699.189941,3485.179932,282.880005
2018-12-07,1629.130005,3420.570068,265.140015
2018-12-10,1641.030029,3467.159912,269.700012
2018-12-11,1643.23999,3401.02002,265.320007
2018-12-12,1663.540039,3485.590088,274.880005
2018-12-13,1658.380005,3305.110107,276.019989
2018-12-14,1591.910034,3235.47998,266.839996
2018-12-17,1520.910034,3548.189941,262.799988
2018-12-18,1551.47998,3715.850098,270.940002
2018-12-19,1495.079956,3736.540039,266.769989
2018-12-20,1460.829956,4137.660156,260.579987
2018-12-21,1377.449951,3898.810059,246.389999
2018-12-24,1343.959961,4081.949951,233.880005
2018-12-26,1470.900024,3848.780029,253.669998
2018-12-27,1461.640015,3646.090088,255.570007
2018-12-28,1478.02002,3947.860107,256.079987
2018-12-31,1501.969971,3747.389893,267.660004
2019-01-02,1539.130005,3961.01001,267.660004
2019-01-03,1500.280029,3835.860107,271.200012
2019-01-04,1575.390015,3874.060059,297.570007
2019-01-07,1629.51001,4050.399902,315.339996
2019-01-08,1656.579956,4040.75,320.269989
2019-01-09,1659.420044,4048.340088,319.959991
2019-01-10,1656.219971,3668.149902,324.660004
2019-01-11,1640.560059,3669.199951,337.589996
2019-01-14,1617.209961,3703.899902,332.940002
2019-01-15,1674.560059,3621.23999,354.640015
2019-01-16,1683.780029,3643.98999,351.390015
2019-01-17,1693.219971,3685.300049,353.190002
2019-01-18,1696.199951,3648.050049,339.100006
2019-01-22,1632.170044,3602.040039,325.160004
2019-01-23,1640.02002,3572.050049,321.98999
2019-01-24,1654.930054,3598.52002,326.670013
2019-01-25,1670.569946,3582.889893,338.049988
2019-01-28,1637.890015,3453.419922,335.660004
2019-01-29,1593.880005,3418.25,328.899994
2019-01-30,1670.430054,3467.209961,340.660004
2019-01-31,1718.72998,3434.129883,339.5
2019-02-01,1626.22998,3461.629883,339.850006
2019-02-04,1633.310059,3431.23999,351.339996
2019-02-05,1658.810059,3447.659912,355.809998
2019-02-06,1640.26001,3394.889893,352.190002
2019-02-07,1614.369995,3375.330078,344.709991
2019-02-08,1588.219971,3660.030029,347.570007
2019-02-11,1591,3611.340088,345.730011
2019-02-12,1638.01001,3617.409912,359.970001
2019-02-13,1640,3605.870117,351.769989
2019-02-14,1622.650024,3588.719971,359.070007
2019-02-15,1607.949951,3593.48999,356.869995
2019-02-19,1627.579956,3924.23999,361.920013
2019-02-20,1622.099976,3974.050049,359.910004
2019-02-21,1619.439941,3937.040039,356.970001
2019-02-22,1631.560059,3983.530029,363.019989
2019-02-25,1633,3845.51001,363.910004
2019-02-26,1636.400024,3817.879883,364.970001
2019-02-27,1641.089966,3830.719971,362.869995
2019-02-28,1639.829956,3823.370117,358.100006
2019-03-01,1671.72998,3831.47998,357.320007
2019-03-04,1696.170044,3731.280029,351.040009
2019-03-05,1692.430054,3874.179932,354.299988
2019-03-06,1668.949951,3874.97998,359.609985
2019-03-07,1625.949951,3882.610107,352.600006
2019-03-08,1620.800049,3868.02002,349.600006
2019-03-11,1670.619995,3874.889893,358.859985
2019-03-12,1673.099976,3888.570068,356.269989
2019-03-13,1690.810059,3878.439941,361.209991
2019-03-14,1686.219971,3881.439941,358.820007
2019-03-15,1712.359985,3927.080078,361.459991
2019-03-18,1742.150024,3988.850098,363.440002
2019-03-19,1761.849976,4024.139893,358.779999
2019-03-20,1797.27002,4056.75,375.220001
2019-03-21,1819.26001,3996.929932,377.869995
2019-03-22,1764.77002,4000.840088,361.01001
2019-03-25,1774.26001,3924.550049,366.230011
2019-03-26,1783.76001,3942.219971,359.970001
2019-03-27,1765.699951,4045.97998,353.369995
2019-03-28,1773.420044,4036.449951,354.609985
2019-03-29,1780.75,4111.379883,356.559998
2019-04-01,1814.189941,4906.930176,366.959991
2019-04-02,1813.97998,4976.589844,367.720001
2019-04-03,1820.699951,4913.359863,369.75
2019-04-04,1818.859985,5047.22998,367.880005
2019-04-05,1837.280029,5057.25,365.48999
2019-04-08,1849.859985,5201.299805,361.410004
2019-04-09,1835.839966,5318.600098,364.709991
2019-04-10,1847.329956,5048.560059,363.920013
2019-04-11,1844.069946,5081.5,367.649994
2019-04-12,1843.060059,5080.660156,351.140015
2019-04-15,1844.869995,5212.810059,348.869995
2019-04-16,1863.040039,5236.259766,359.459991
2019-04-17,1864.819946,5289.75,354.73999
2019-04-18,1861.689941,5295.529785,360.350006
2019-04-22,1887.310059,5539.100098,377.339996
2019-04-23,1923.77002,5454.580078,381.890015
2019-04-24,1901.75,5162.669922,374.230011
2019-04-25,1902.25,5234.089844,368.329987
2019-04-26,1950.630005,5229.47998,374.850006
2019-04-29,1938.430054,5350.640137,371.829987
2019-04-30,1926.52002,5389.540039,370.540009
2019-05-01,1911.52002,5500.720215,378.809998
2019-05-02,1900.819946,5753.379883,379.059998
2019-05-03,1962.459961,5840.080078,385.029999
2019-05-06,1950.550049,5819.569824,378.670013
2019-05-07,1921,5998.709961,370.459991
2019-05-08,1917.77002,6171.959961,364.369995
2019-05-09,1899.869995,6358.290039,362.75
2019-05-10,1889.97998,7191.359863,361.040009
2019-05-13,1822.680054,7980.129883,345.26001
2019-05-14,1840.119995,8183.830078,345.609985
